sep=,
234951510.15045982599,-78.93627166748046875,
235001505.14995986223,-76.8419952392578125,
235051500.14945989847,-77.98932647705078125,
235101495.14895993471,-79.33959197998046875,
235151490.14845997095,-77.07080078125,
235201485.14796000719,-78.398193359375,
235251480.14746004343,-79.11470794677734375,
235301475.14696007967,-78.37136077880859375,
235351470.14646011591,-79.48458099365234375,
235401465.14596015215,-79.48909759521484375,
235451460.14546018839,-78.84064483642578125,
235501455.14496022463,-80.57791900634765625,
235551450.14446026087,-78.335662841796875,
235601445.14396029711,-80.3032379150390625,
235651440.14346033335,-78.306549072265625,
235701435.14296036959,-78.953643798828125,
235751430.14246040583,-79.8971710205078125,
235801425.14196044207,-78.66324615478515625,
235851420.14146047831,-79.71697235107421875,
235901415.14096051455,-76.93386077880859375,
235951410.14046055079,-79.766448974609375,
236001405.13996058702,-77.690460205078125,
236051400.13946062326,-79.09616851806640625,
236101395.1389606595,-78.4783782958984375,
236151390.13846069574,-79.076416015625,
236201385.13796073198,-79.784149169921875,
236251380.13746076822,-78.7831878662109375,
236301375.13696080446,-77.5025634765625,
236351370.1364608407,-78.35480499267578125,
236401365.13596087694,-80.0861053466796875,
236451360.13546091318,-79.88684844970703125,
236501355.13496094942,-79.71015167236328125,
236551350.13446098566,-80.59026336669921875,
236601345.1339610219,-79.88423919677734375,
236651340.13346105814,-79.95209503173828125,
236701335.13296109438,-79.64948272705078125,
236751330.13246113062,-78.8243865966796875,
236801325.13196116686,-81.3143157958984375,
236851320.1314612031,-79.086669921875,
236901315.13096123934,-80.755523681640625,
236951310.13046127558,-80.61823272705078125,
237001305.12996131182,-81.042144775390625,
237051300.12946134806,-80.5479278564453125,
237101295.1289613843,-80.44013214111328125,
237151290.12846142054,-78.73400115966796875,
237201285.12796145678,-79.550750732421875,
237251280.12746149302,-79.54520416259765625,
237301275.12696152925,-79.66705322265625,
237351270.12646156549,-79.20340728759765625,
237401265.12596160173,-79.6561126708984375,
237451260.12546163797,-80.191864013671875,
237501255.12496167421,-79.83103179931640625,
237551250.12446171045,-80.77978515625,
237601245.12396174669,-80.8849945068359375,
237651240.12346178293,-81.050018310546875,
237701235.12296181917,-81.0491485595703125,
237751230.12246185541,-81.4626922607421875,
237801225.12196189165,-81.7899017333984375,
237851220.12146192789,-81.03338623046875,
237901215.12096196413,-80.1634063720703125,
237951210.12046200037,-80.8426055908203125,
238001205.11996203661,-80.24391937255859375,
238051200.11946207285,-79.58040618896484375,
238101195.11896210909,-81.538330078125,
238151190.11846214533,-80.08765411376953125,
238201185.11796218157,-81.0178985595703125,
238251180.11746221781,-80.48964691162109375,
238301175.11696225405,-82.9274749755859375,
238351170.11646229029,-81.2835845947265625,
238401165.11596232653,-80.8441314697265625,
238451160.11546236277,-80.3491668701171875,
238501155.11496239901,-82.0404815673828125,
238551150.11446243525,-80.6265716552734375,
238601145.11396247149,-82.2204437255859375,
238651140.11346250772,-81.8146820068359375,
238701135.11296254396,-80.23336029052734375,
238751130.1124625802,-80.08591461181640625,
238801125.11196261644,-82.84625244140625,
238851120.11146265268,-80.49825286865234375,
238901115.11096268892,-80.6337738037109375,
238951110.11046272516,-81.9122467041015625,
239001105.1099627614,-80.78375244140625,
239051100.10946279764,-82.8343505859375,
239101095.10896283388,-80.84859466552734375,
239151090.10846287012,-82.0340576171875,
239201085.10796290636,-81.886749267578125,
239251080.1074629426,-83.556365966796875,
239301075.10696297884,-81.5497894287109375,
239351070.10646301508,-81.446441650390625,
239401065.10596305132,-81.7138214111328125,
239451060.10546308756,-80.82635498046875,
239501055.1049631238,-80.29236602783203125,
239551050.10446316004,-81.957733154296875,
239601045.10396319628,-81.315216064453125,
239651040.10346323252,-81.328643798828125,
239701035.10296326876,-81.157470703125,
239751030.102463305,-83.6954193115234375,
239801025.10196334124,-81.703216552734375,
239851020.10146337748,-83.7275543212890625,
239901015.10096341372,-80.74265289306640625,
239951010.10046344995,-81.8172607421875,
240001005.09996348619,-70.64066314697265625,
240051000.09946352243,-81.950897216796875,
240100995.09896355867,-77.65914154052734375,
240150990.09846359491,-81.9676666259765625,
240200985.09796363115,-80.79559326171875,
240250980.09746366739,-81.6239776611328125,
240300975.09696370363,-80.371124267578125,
240350970.09646373987,-80.29589080810546875,
240400965.09596377611,-82.279541015625,
240450960.09546381235,-82.04656982421875,
240500955.09496384859,-81.27685546875,
240550950.09446388483,-80.22385406494140625,
240600945.09396392107,-81.1977081298828125,
240650940.09346395731,-80.34635162353515625,
240700935.09296399355,-80.80220794677734375,
240750930.09246402979,-82.268157958984375,
240800925.09196406603,-83.3051910400390625,
240850920.09146410227,-84.1727752685546875,
240900915.09096413851,-81.1081390380859375,
240950910.09046417475,-81.734619140625,
241000905.08996421099,-82.1599273681640625,
241050900.08946424723,-80.8914794921875,
241100895.08896428347,-81.19219970703125,
241150890.08846431971,-81.7870941162109375,
241200885.08796435595,-83.105072021484375,
241250880.08746439219,-79.96537017822265625,
241300875.08696442842,-82.74298095703125,
241350870.08646446466,-83.0401458740234375,
241400865.0859645009,-80.26912689208984375,
241450860.08546453714,-81.265655517578125,
241500855.08496457338,-80.85849761962890625,
241550850.08446460962,-82.27740478515625,
241600845.08396464586,-81.2215423583984375,
241650840.0834646821,-80.60222625732421875,
241700835.08296471834,-81.852386474609375,
241750830.08246475458,-82.46038818359375,
241800825.08196479082,-81.4804534912109375,
241850820.08146482706,-80.73732757568359375,
241900815.0809648633,-80.87474822998046875,
241950810.08046489954,-82.6830902099609375,
242000805.07996493578,-83.3746185302734375,
242050800.07946497202,-81.4604339599609375,
242100795.07896500826,-81.85821533203125,
242150790.0784650445,-81.0904998779296875,
242200785.07796508074,-81.83831787109375,
242250780.07746511698,-82.282257080078125,
242300775.07696515322,-82.9365081787109375,
242350770.07646518946,-82.0895538330078125,
242400765.0759652257,-81.50921630859375,
242450760.07546526194,-81.1535186767578125,
242500755.07496529818,-81.5039825439453125,
242550750.07446533442,-82.88629150390625,
242600745.07396537066,-86.0794219970703125,
242650740.07346540689,-83.3869476318359375,
242700735.07296544313,-81.9458770751953125,
242750730.07246547937,-84.2447052001953125,
242800725.07196551561,-80.20127105712890625,
242850720.07146555185,-83.894195556640625,
242900715.07096558809,-81.2399444580078125,
242950710.07046562433,-83.116546630859375,
243000705.06996566057,-79.87435150146484375,
243050700.06946569681,-81.7250213623046875,
243100695.06896573305,-82.8592987060546875,
243150690.06846576929,-81.4499664306640625,
243200685.06796580553,-81.3500213623046875,
243250680.06746584177,-80.774444580078125,
243300675.06696587801,-82.346099853515625,
243350670.06646591425,-82.46112060546875,
243400665.06596595049,-81.2604522705078125,
243450660.06546598673,-81.8065948486328125,
243500655.06496602297,-82.5000152587890625,
243550650.06446605921,-80.54460906982421875,
243600645.06396609545,-81.454742431640625,
243650640.06346613169,-79.89952850341796875,
243700635.06296616793,-80.83568572998046875,
243750630.06246620417,-80.48448944091796875,
243800625.06196624041,-80.8326873779296875,
243850620.06146627665,-80.373138427734375,
243900615.06096631289,-82.1404571533203125,
243950610.06046634912,-83.0499725341796875,
244000605.05996638536,-82.22076416015625,
244050600.0594664216,-82.478546142578125,
244100595.05896645784,-83.498291015625,
244150590.05846649408,-82.8287811279296875,
244200585.05796653032,-80.89292144775390625,
244250580.05746656656,-81.457183837890625,
244300575.0569666028,-81.915771484375,
244350570.05646663904,-81.44561767578125,
244400565.05596667528,-81.9851226806640625,
244450560.05546671152,-82.3162078857421875,
244500555.05496674776,-82.49072265625,
244550550.054466784,-82.2026824951171875,
244600545.05396682024,-82.885589599609375,
244650540.05346685648,-81.427032470703125,
244700535.05296689272,-80.460662841796875,
244750530.05246692896,-82.22503662109375,
244800525.0519669652,-81.472747802734375,
244850520.05146700144,-84.289459228515625,
244900515.05096703768,-80.7244415283203125,
244950510.05046707392,-81.75,
245000505.04996711016,-80.65020751953125,
245050500.0494671464,-83.8681182861328125,
245100495.04896718264,-84.754486083984375,
245150490.04846721888,-81.529388427734375,
245200485.04796725512,-82.380523681640625,
245250480.04746729136,-81.7877197265625,
245300475.04696732759,-83.1190185546875,
245350470.04646736383,-80.18152618408203125,
245400465.04596740007,-84.7928314208984375,
245450460.04546743631,-82.5035400390625,
245500455.04496747255,-82.0212249755859375,
245550450.04446750879,-83.116455078125,
245600445.04396754503,-82.2294769287109375,
245650440.04346758127,-80.6558990478515625,
245700435.04296761751,-80.4440155029296875,
245750430.04246765375,-81.8925018310546875,
245800425.04196768999,-81.872772216796875,
245850420.04146772623,-84.0379791259765625,
245900415.04096776247,-81.5211334228515625,
245950410.04046779871,-82.46087646484375,
246000405.03996783495,-80.30010223388671875,
246050400.03946787119,-80.930511474609375,
246100395.03896790743,-82.6461334228515625,
246150390.03846794367,-80.44603729248046875,
246200385.03796797991,-82.4433135986328125,
246250380.03746801615,-82.9696807861328125,
246300375.03696805239,-82.9732513427734375,
246350370.03646808863,-81.382965087890625,
246400365.03596812487,-83.44195556640625,
246450360.03546816111,-82.0431976318359375,
246500355.03496819735,-82.914276123046875,
246550350.03446823359,-82.423095703125,
246600345.03396826982,-81.4469146728515625,
246650340.03346830606,-82.165191650390625,
246700335.0329683423,-81.0289764404296875,
246750330.03246837854,-83.5742034912109375,
246800325.03196841478,-81.571441650390625,
246850320.03146845102,-82.4237213134765625,
246900315.03096848726,-83.7060089111328125,
246950310.0304685235,-82.032928466796875,
247000305.02996855974,-80.16455078125,
247050300.02946859598,-81.069061279296875,
247100295.02896863222,-81.3714141845703125,
247150290.02846866846,-80.51534271240234375,
247200285.0279687047,-80.2913818359375,
247250280.02746874094,-79.816802978515625,
247300275.02696877718,-80.77748870849609375,
247350270.02646881342,-81.3388519287109375,
247400265.02596884966,-82.8647918701171875,
247450260.0254688859,-80.6934356689453125,
247500255.02496892214,-80.476776123046875,
247550250.02446895838,-78.72245025634765625,
247600245.02396899462,-81.069000244140625,
247650240.02346903086,-82.9920196533203125,
247700235.0229690671,-80.58785247802734375,
247750230.02246910334,-82.4873199462890625,
247800225.02196913958,-81.9469146728515625,
247850220.02146917582,-81.1213836669921875,
247900215.02096921206,-79.827362060546875,
247950210.02046924829,-81.5551300048828125,
248000205.01996928453,-81.1953277587890625,
248050200.01946932077,-83.07525634765625,
248100195.01896935701,-80.84365081787109375,
248150190.01846939325,-81.79248046875,
248200185.01796942949,-81.35589599609375,
248250180.01746946573,-81.2035980224609375,
248300175.01696950197,-81.160919189453125,
248350170.01646953821,-81.1815643310546875,
248400165.01596957445,-82.674468994140625,
248450160.01546961069,-82.1321258544921875,
248500155.01496964693,-82.2890625,
248550150.01446968317,-81.7776947021484375,
248600145.01396971941,-81.9975433349609375,
248650140.01346975565,-81.35455322265625,
248700135.01296979189,-81.8600006103515625,
248750130.01246982813,-81.9088592529296875,
248800125.01196986437,-82.4790496826171875,
248850120.01146990061,-81.75732421875,
248900115.01096993685,-82.892547607421875,
248950110.01046997309,-82.8043670654296875,
249000105.00997000933,-82.423675537109375,
249050100.00947004557,-80.66144561767578125,
249100095.00897008181,-82.79339599609375,
249150090.00847011805,-81.6063690185546875,
249200085.00797015429,-83.6551971435546875,
249250080.00747019053,-80.4412689208984375,
249300075.00697022676,-81.957427978515625,
249350070.006470263,-81.8470458984375,
249400065.00597029924,-84.1090087890625,
249450060.00547033548,-81.201690673828125,
249500055.00497037172,-81.5801544189453125,
249550050.00447040796,-81.554931640625,
249600045.0039704442,-81.52752685546875,
249650040.00347048044,-83.1858367919921875,
249700035.00297051668,-81.37841796875,
249750030.00247055292,-82.542877197265625,
249800025.00197058916,-81.103973388671875,
249850020.0014706254,-82.3584747314453125,
249900015.00097066164,-81.432708740234375,
249950010.00047069788,-80.385040283203125,
250000004.99997073412,-72.79448699951171875,
250049999.99947077036,-79.94100189208984375,
250099994.9989708066,-80.74596405029296875,
250149989.99847084284,-81.72357177734375,
250199984.99797087908,-81.8140411376953125,
250249979.99747091532,-80.8559112548828125,
250299974.99697095156,-81.51495361328125,
250349969.9964709878,-79.447784423828125,
250399964.99597102404,-81.210968017578125,
250449959.99547106028,-82.2283172607421875,
250499954.99497109652,-79.39362335205078125,
250549949.99447113276,-82.1721343994140625,
250599944.99397116899,-82.258880615234375,
250649939.99347120523,-76.53401947021484375,
250699934.99297124147,-75.693084716796875,
250749929.99247127771,-77.14504241943359375,
250799924.99197131395,-77.23938751220703125,
250849919.99147135019,-82.051055908203125,
250899914.99097138643,-83.886077880859375,
250949909.99047142267,-81.944305419921875,
250999904.98997145891,-81.9113616943359375,
251049899.98947149515,-82.595855712890625,
251099894.98897153139,-80.23272705078125,
251149889.98847156763,-82.12322998046875,
251199884.98797160387,-81.0229339599609375,
251249879.98747164011,-81.723663330078125,
251299874.98697167635,-81.5172119140625,
251349869.98647171259,-82.42657470703125,
251399864.98597174883,-82.2769317626953125,
251449859.98547178507,-80.98412322998046875,
251499854.98497182131,-81.1715850830078125,
251549849.98447185755,-82.3250885009765625,
251599844.98397189379,-82.607879638671875,
251649839.98347193003,-83.0558319091796875,
251699834.98297196627,-83.356597900390625,
251749829.98247200251,-82.411346435546875,
251799824.98197203875,-83.3450927734375,
251849819.98147207499,-83.805419921875,
251899814.98097211123,-82.1990966796875,
251949809.98047214746,-81.6257476806640625,
251999804.9799721837,-82.426544189453125,
252049799.97947221994,-82.848236083984375,
252099794.97897225618,-80.77630615234375,
252149789.97847229242,-82.240570068359375,
252199784.97797232866,-81.8478240966796875,
252249779.9774723649,-81.0904388427734375,
252299774.97697240114,-81.7486572265625,
252349769.97647243738,-82.5427703857421875,
252399764.97597247362,-81.7489013671875,
252449759.97547250986,-81.91900634765625,
252499754.9749725461,-81.724639892578125,
252549749.97447258234,-82.317962646484375,
252599744.97397261858,-80.7751312255859375,
252649739.97347265482,-81.198760986328125,
252699734.97297269106,-82.5754547119140625,
252749729.9724727273,-82.6128387451171875,
252799724.97197276354,-80.56769561767578125,
252849719.97147279978,-82.097900390625,
252899714.97097283602,-81.8651885986328125,
252949709.97047287226,-82.612274169921875,
252999704.9699729085,-82.4819488525390625,
253049699.96947294474,-83.78509521484375,
253099694.96897298098,-81.9652252197265625,
253149689.96847301722,-82.843597412109375,
253199684.96797305346,-85.6370086669921875,
253249679.96747308969,-82.3704071044921875,
253299674.96697312593,-81.2778778076171875,
253349669.96647316217,-83.0625,
253399664.96597319841,-81.893341064453125,
253449659.96547323465,-81.4608154296875,
253499654.96497327089,-82.7795257568359375,
253549649.96447330713,-81.0774383544921875,
253599644.96397334337,-81.533050537109375,
253649639.96347337961,-80.4846343994140625,
253699634.96297341585,-81.5032196044921875,
253749629.96247345209,-82.8065948486328125,
253799624.96197348833,-81.7614288330078125,
253849619.96147352457,-81.5278167724609375,
253899614.96097356081,-83.2280426025390625,
253949609.96047359705,-81.32354736328125,
253999604.95997363329,-83.7810821533203125,
254049599.95947366953,-83.949798583984375,
254099594.95897370577,-84.47784423828125,
254149589.95847374201,-82.6125335693359375,
254199584.95797377825,-81.574920654296875,
254249579.95747381449,-82.5498199462890625,
254299574.95697385073,-81.97503662109375,
254349569.95647388697,-81.95892333984375,
254399564.95597392321,-79.52079010009765625,
254449559.95547395945,-81.1694793701171875,
254499554.95497399569,-81.6426849365234375,
254549549.95447403193,-83.642852783203125,
254599544.95397406816,-81.1998443603515625,
254649539.9534741044,-82.126617431640625,
254699534.95297414064,-82.2930145263671875,
254749529.95247417688,-80.3808441162109375,
254799524.95197421312,-81.5443572998046875,
254849519.95147424936,-80.76374053955078125,
254899514.9509742856,-80.40161895751953125,
254949509.95047432184,-81.203155517578125,
254999504.94997435808,-79.81264495849609375,
255049499.94947439432,-82.254058837890625,
255099494.94897443056,-80.76338958740234375,
255149489.9484744668,-81.1700592041015625,
255199484.94797450304,-83.387664794921875,
255249479.94747453928,-82.74713134765625,
255299474.94697457552,-81.37774658203125,
255349469.94647461176,-79.97682952880859375,
255399464.945974648,-83.243438720703125,
255449459.94547468424,-80.53180694580078125,
255499454.94497472048,-82.061614990234375,
255549449.94447475672,-81.1842803955078125,
255599444.94397479296,-82.546630859375,
255649439.9434748292,-81.193389892578125,
255699434.94297486544,-82.9979705810546875,
255749429.94247490168,-81.7408599853515625,
255799424.94197493792,-81.9807891845703125,
255849419.94147497416,-82.53973388671875,
255899414.9409750104,-83.4951934814453125,
255949409.94047504663,-82.49127197265625,
255999404.93997508287,-81.5653228759765625,
256049399.93947511911,-80.361541748046875,
256099394.93897515535,-80.681884765625,
256149389.93847519159,-81.8059539794921875,
256199384.93797522783,-81.306396484375,
256249379.93747526407,-82.3462371826171875,
256299374.93697530031,-82.2875213623046875,
256349369.93647533655,-80.79998779296875,
256399364.93597537279,-80.205718994140625,
256449359.93547540903,-82.6960906982421875,
256499354.93497544527,-79.7286834716796875,
256549349.93447548151,-81.205230712890625,
256599344.93397551775,-80.3256683349609375,
256649339.93347555399,-81.5069427490234375,
256699334.93297559023,-80.8661651611328125,
256749329.93247562647,-83.451751708984375,
256799324.93197566271,-81.747894287109375,
256849319.93147569895,-81.7162017822265625,
256899314.93097573519,-80.73915863037109375,
256949309.93047577143,-79.9597320556640625,
256999304.92997580767,-79.882171630859375,
257049299.92947584391,-80.666717529296875,
257099294.92897588015,-80.71918487548828125,
257149289.92847591639,-81.1239776611328125,
257199284.92797595263,-82.1294097900390625,
257249279.92747598886,-82.4688873291015625,
257299274.9269760251,-81.983123779296875,
257349269.92647606134,-78.93730926513671875,
257399264.92597609758,-81.381591796875,
257449259.92547613382,-82.4521484375,
257499254.92497617006,-81.23052978515625,
257549249.9244762063,-80.84502410888671875,
257599244.92397624254,-81.3546905517578125,
257649239.92347627878,-81.5388946533203125,
257699234.92297631502,-81.9884033203125,
257749229.92247635126,-80.91068267822265625,
257799224.9219763875,-80.7395172119140625,
257849219.92147642374,-81.8084259033203125,
257899214.92097645998,-81.809539794921875,
257949209.92047649622,-79.96138763427734375,
257999204.91997653246,-80.75458526611328125,
258049199.9194765687,-79.5761871337890625,
258099194.91897660494,-79.3532867431640625,
258149189.91847664118,-79.42794036865234375,
258199184.91797667742,-79.750518798828125,
258249179.91747671366,-81.4985809326171875,
258299174.9169767499,-81.548828125,
258349169.91647678614,-80.517303466796875,
258399164.91597682238,-80.81171417236328125,
258449159.91547685862,-80.01840972900390625,
258499154.91497689486,-81.035980224609375,
258549149.9144769311,-82.9759674072265625,
258599144.91397696733,-80.3864593505859375,
258649139.91347700357,-82.9168853759765625,
258699134.91297703981,-80.63657379150390625,
258749129.91247707605,-80.48258209228515625,
258799124.91197711229,-80.7051849365234375,
258849119.91147714853,-81.219512939453125,
258899114.91097718477,-81.0107574462890625,
258949109.91047722101,-79.22875213623046875,
258999104.90997725725,-79.5467376708984375,
259049099.90947729349,-79.805267333984375,
259099094.90897732973,-78.83757781982421875,
259149089.90847736597,-79.083160400390625,
259199084.90797740221,-79.89484405517578125,
259249079.90747743845,-80.312408447265625,
259299074.90697747469,-79.11734771728515625,
259349069.90647751093,-77.18334197998046875,
259399064.90597754717,-81.043426513671875,
259449059.90547758341,-81.9921875,
259499054.90497761965,-83.1294097900390625,
259549049.90447765589,-80.81781005859375,
259599044.90397769213,-82.5308380126953125,
259649039.90347772837,-80.97705841064453125,
259699034.90297776461,-80.75750732421875,
259749029.90247780085,-79.7966461181640625,
259799024.90197783709,-80.5363616943359375,
259849019.90147787333,-79.8436279296875,
259899014.90097790956,-81.709075927734375,
259949009.9004779458,-79.63712310791015625,
259999004.89997798204,-76.2458343505859375,
260048999.89947801828,-80.14720916748046875,
260098994.89897805452,-79.4232940673828125,
260148989.89847809076,-78.5294036865234375,
260198984.897978127,-79.49036407470703125,
260248979.89747816324,-79.902618408203125,
260298974.89697819948,-79.67148590087890625,
260348969.89647823572,-78.03589630126953125,
260398964.89597827196,-79.3949432373046875,
260448959.8954783082,-81.3291473388671875,
260498954.89497834444,-79.7783050537109375,
260548949.89447838068,-79.81137847900390625,
260598944.89397841692,-80.3489990234375,
260648939.89347845316,-80.0609893798828125,
260698934.8929784894,-81.4602813720703125,
260748929.89247852564,-81.692291259765625,
260798924.89197856188,-80.5753173828125,
260848919.89147859812,-81.8863983154296875,
260898914.89097863436,-80.80118560791015625,
260948909.8904786706,-79.5491790771484375,
260998904.88997870684,-81.8302459716796875,
261048899.88947874308,-79.60406494140625,
261098894.88897877932,-80.30240631103515625,
261148889.88847881556,-79.833221435546875,
261198884.8879788518,-80.78231048583984375,
261248879.88747888803,-80.466796875,
261298874.88697892427,-82.2553253173828125,
261348869.88647896051,-78.72460174560546875,
261398864.88597899675,-79.82292938232421875,
261448859.88547903299,-78.32318115234375,
261498854.88497906923,-77.88356781005859375,
261548849.88447910547,-79.160736083984375,
261598844.88397914171,-78.98476409912109375,
261648839.88347917795,-79.55977630615234375,
261698834.88297921419,-81.785552978515625,
261748829.88247925043,-79.62952423095703125,
261798824.88197928667,-80.4160308837890625,
261848819.88147932291,-80.21883392333984375,
261898814.88097935915,-82.6026153564453125,
261948809.88047939539,-83.890899658203125,
261998804.87997943163,-80.904754638671875,
262048799.87947946787,-83.13214111328125,
262098794.87897950411,-79.8716278076171875,
262148789.87847954035,-81.7778472900390625,
262198784.87797957659,-79.34233856201171875,
262248779.87747961283,-82.1155853271484375,
262298774.87697964907,-81.39691162109375,
262348769.87647968531,-81.3640289306640625,
262398764.87597972155,-79.10779571533203125,
262448759.87547975779,-79.8061065673828125,
262498754.87497979403,-79.977203369140625,
262548749.87447983027,-79.35262298583984375,
262598744.8739798665,-78.82098388671875,
262648739.87347990274,-78.6725921630859375,
262698734.87297993898,-80.30985260009765625,
262748729.87247997522,-77.24019622802734375,
262798724.87198001146,-79.49710845947265625,
262848719.8714800477,-80.798614501953125,
262898714.87098008394,-79.64662933349609375,
262948709.87048012018,-80.66864013671875,
262998704.86998015642,-82.154388427734375,
263048699.86948019266,-79.10323333740234375,
263098694.8689802289,-80.471435546875,
263148689.86848026514,-80.2901763916015625,
263198684.86798030138,-82.338348388671875,
263248679.86748033762,-80.59995269775390625,
263298674.86698037386,-84.03460693359375,
263348669.8664804101,-81.0860443115234375,
263398664.86598044634,-83.5568389892578125,
263448659.86548048258,-80.38219451904296875,
263498654.86498051882,-83.325714111328125,
263548649.86448055506,-81.6631011962890625,
263598644.8639805913,-81.7527923583984375,
263648639.86348062754,-81.0921630859375,
263698634.86298066378,-81.6710052490234375,
263748629.86248070002,-80.35884857177734375,
263798624.86198073626,-80.49039459228515625,
263848619.8614807725,-79.64865875244140625,
263898614.86098080873,-80.56211090087890625,
263948609.86048084497,-80.668121337890625,
263998604.85998088121,-80.02098846435546875,
264048599.85948091745,-79.84575653076171875,
264098594.85898095369,-80.19451141357421875,
264148589.85848098993,-81.00952911376953125,
264198584.85798102617,-81.5515289306640625,
264248579.85748106241,-84.253204345703125,
264298574.85698109865,-82.050537109375,
264348569.85648113489,-81.473358154296875,
264398564.85598117113,-84.4930419921875,
264448559.85548120737,-80.9431915283203125,
264498554.85498124361,-81.70294189453125,
264548549.85448127985,-81.092987060546875,
264598544.85398131609,-81.6689300537109375,
264648539.85348135233,-81.8155975341796875,
264698534.85298138857,-83.0760498046875,
264748529.85248142481,-83.386260986328125,
264798524.85198146105,-81.108551025390625,
264848519.85148149729,-81.9449615478515625,
264898514.85098153353,-80.45281982421875,
264948509.85048156977,-81.5033111572265625,
264998504.84998160601,-79.88925933837890625,
265048499.84948164225,-80.31549835205078125,
265098494.84898167849,-80.7291412353515625,
265148489.84848171473,-81.4492645263671875,
265198484.84798175097,-80.5399169921875,
265248479.8474817872,-79.8555145263671875,
265298474.84698182344,-82.748077392578125,
265348469.84648185968,-80.876617431640625,
265398464.84598189592,-80.47368621826171875,
265448459.84548193216,-81.7658843994140625,
265498454.8449819684,-79.78466796875,
265548449.84448200464,-81.9567413330078125,
265598444.84398204088,-83.4259033203125,
265648439.84348207712,-80.86104583740234375,
265698434.84298211336,-81.418548583984375,
265748429.8424821496,-80.669189453125,
265798424.84198218584,-82.3816680908203125,
265848419.84148222208,-82.697265625,
265898414.84098225832,-80.02703094482421875,
265948409.84048229456,-79.11066436767578125,
265998404.8399823308,-80.1727752685546875,
266048399.83948236704,-80.65362548828125,
266098394.83898240328,-81.4970550537109375,
266148389.83848243952,-80.70196533203125,
266198384.83798247576,-81.308258056640625,
266248379.837482512,-80.7378387451171875,
266298374.83698254824,-79.0799713134765625,
266348369.83648258448,-78.00814056396484375,
266398364.83598262072,-77.7748870849609375,
266448359.83548265696,-79.15584564208984375,
266498354.8349826932,-80.4312896728515625,
266548349.83448272943,-81.00556182861328125,
266598344.83398276567,-80.50981903076171875,
266648339.83348280191,-80.7211456298828125,
266698334.83298283815,-80.27518463134765625,
266748329.83248287439,-80.60736083984375,
266798324.83198291063,-79.7486572265625,
266848319.83148294687,-78.72327423095703125,
266898314.83098298311,-80.2227783203125,
266948309.83048301935,-78.57100677490234375,
266998304.82998305559,-80.56777191162109375,
267048299.82948309183,-80.41156768798828125,
267098294.82898312807,-80.530364990234375,
267148289.82848316431,-78.88704681396484375,
267198284.82798320055,-80.20214080810546875,
267248279.82748323679,-78.2567138671875,
267298274.82698327303,-78.9355316162109375,
267348269.82648330927,-78.70175933837890625,
267398264.82598334551,-77.9244537353515625,
267448259.82548338175,-77.07212066650390625,
267498254.82498341799,-76.5639190673828125,
267548249.82448345423,-76.35080718994140625,
267598244.82398349047,-76.30452728271484375,
267648239.82348352671,-75.083648681640625,
267698234.82298356295,-76.3226776123046875,
267748229.82248359919,-77.25580596923828125,
267798224.82198363543,-79.3940582275390625,
267848219.82148367167,-78.00180816650390625,
267898214.8209837079,-78.90637969970703125,
267948209.82048374414,-78.79520416259765625,
267998204.81998378038,-80.60430908203125,
268048199.81948381662,-78.48368072509765625,
268098194.81898385286,-78.44297027587890625,
268148189.8184838891,-79.09180450439453125,
268198184.81798392534,-78.70288848876953125,
268248179.81748396158,-79.5467376708984375,
268298174.81698399782,-79.93943023681640625,
268348169.81648403406,-80.30810546875,
268398164.8159840703,-79.15947723388671875,
268448159.81548410654,-79.4768829345703125,
268498154.81498414278,-78.11362457275390625,
268548149.81448417902,-78.647491455078125,
268598144.81398421526,-76.44171905517578125,
268648139.8134842515,-76.9785003662109375,
268698134.81298428774,-76.1591949462890625,
268748129.81248432398,-76.73424530029296875,
268798124.81198436022,-74.69783782958984375,
268848119.81148439646,-74.71074676513671875,
268898114.8109844327,-76.9534454345703125,
268948109.81048446894,-76.22869110107421875,
268998104.80998450518,-77.55895233154296875,
269048099.80948454142,-77.827606201171875,
269098094.80898457766,-79.2511444091796875,
269148089.8084846139,-79.6569976806640625,
269198084.80798465014,-78.2353973388671875,
269248079.80748468637,-77.99381256103515625,
269298074.80698472261,-79.59578704833984375,
269348069.80648475885,-79.49481964111328125,
269398064.80598479509,-78.939361572265625,
269448059.80548483133,-78.0085296630859375,
269498054.80498486757,-79.28507232666015625,
269548049.80448490381,-79.78046417236328125,
269598044.80398494005,-78.58637237548828125,
269648039.80348497629,-78.1566925048828125,
269698034.80298501253,-77.6939544677734375,
269748029.80248504877,-77.448211669921875,
269798024.80198508501,-76.22735595703125,
269848019.80148512125,-76.5271148681640625,
269898014.80098515749,-74.69402313232421875,
269948009.80048519373,-75.34218597412109375,
269998004.79998522997,-71.6579132080078125,
270047999.79948526621,-74.3113555908203125,
270097994.79898530245,-75.4515533447265625,
270147989.79848533869,-75.7062530517578125,
270197984.79798537493,-77.5529937744140625,
270247979.79748541117,-77.6924285888671875,
270297974.79698544741,-78.234619140625,
270347969.79648548365,-77.84290313720703125,
270397964.79598551989,-78.18451690673828125,
270447959.79548555613,-77.856201171875,
270497954.79498559237,-78.90500640869140625,
270547949.7944856286,-78.86529541015625,
270597944.79398566484,-78.388916015625,
270647939.79348570108,-77.0357666015625,
270697934.79298573732,-78.38526153564453125,
