sep=,
476402365,-85.2456512451171875,
476502355,-83.673065185546875,
476602345,-85.205108642578125,
476702335,-83.8928070068359375,
476802325,-85.1909332275390625,
476902315,-85.8986053466796875,
477002305,-85.756256103515625,
477102295,-84.1710968017578125,
477202285,-84.5698089599609375,
477302275,-85.805267333984375,
477402265,-83.85284423828125,
477502255,-86.8567047119140625,
477602245,-83.7628173828125,
477702235,-84.9596405029296875,
477802225,-83.9631805419921875,
477902215,-85.3582611083984375,
478002205,-83.9453125,
478102195,-86.7430267333984375,
478202185,-86.879547119140625,
478302175,-86.09881591796875,
478402165,-85.6661834716796875,
478502155,-84.372161865234375,
478602145,-83.0149383544921875,
478702135,-82.8477630615234375,
478802125,-85.896148681640625,
478902115,-84.2621917724609375,
479002105,-84.7158660888671875,
479102095,-84.36614990234375,
479202085,-84.21087646484375,
479302075,-85.1941375732421875,
479402065,-84.3975830078125,
479502055,-84.377410888671875,
479602045,-84.797210693359375,
479702035,-84.432281494140625,
479802025,-83.94317626953125,
479902015,-85.173431396484375,
480002005,-83.0705108642578125,
480101995,-86.089630126953125,
480201985,-94.09161376953125,
480301975,-84.79229736328125,
480401965,-84.701385498046875,
480501955,-84.060699462890625,
480601945,-85.6833038330078125,
480701935,-86.1351776123046875,
480801925,-88.3268280029296875,
480901915,-83.012603759765625,
481001905,-85.931121826171875,
481101895,-84.6823577880859375,
481201885,-84.4134674072265625,
481301875,-85.274383544921875,
481401865,-86.4922637939453125,
481501855,-83.70245361328125,
481601845,-84.3428802490234375,
481701835,-86.2793121337890625,
481801825,-84.617889404296875,
481901815,-83.652435302734375,
482001805,-83.71734619140625,
482101795,-84.729766845703125,
482201785,-84.9168548583984375,
482301775,-85.1230621337890625,
482401765,-84.985565185546875,
482501755,-87.5951995849609375,
482601745,-83.5876617431640625,
482701735,-84.964019775390625,
482801725,-86.16705322265625,
482901715,-83.68096923828125,
483001705,-85.0103607177734375,
483101695,-84.519012451171875,
483201685,-84.3903656005859375,
483301675,-85.5696563720703125,
483401665,-85.5389862060546875,
483501655,-85.689361572265625,
483601645,-84.5209197998046875,
483701635,-84.9394073486328125,
483801625,-84.68670654296875,
483901615,-85.1191558837890625,
484001605,-84.1513824462890625,
484101595,-87.65045166015625,
484201585,-82.741485595703125,
484301575,-84.01043701171875,
484401565,-87.4629058837890625,
484501555,-89.3004608154296875,
484601545,-85.4075469970703125,
484701535,-87.0367584228515625,
484801525,-84.245269775390625,
484901515,-83.5694122314453125,
485001505,-86.986480712890625,
485101495,-84.947723388671875,
485201485,-84.6668548583984375,
485301475,-84.9683685302734375,
485401465,-87.8123321533203125,
485501455,-84.2044830322265625,
485601445,-84.9638824462890625,
485701435,-83.6087799072265625,
485801425,-85.3980255126953125,
485901415,-87.9593505859375,
486001405,-86.376068115234375,
486101395,-83.76416015625,
486201385,-85.8139495849609375,
486301375,-86.71478271484375,
486401365,-82.9256591796875,
486501355,-86.1011199951171875,
486601345,-86.4910736083984375,
486701335,-84.4939422607421875,
486801325,-86.6963958740234375,
486901315,-83.767669677734375,
487001305,-84.959381103515625,
487101295,-86.546875,
487201285,-83.5305938720703125,
487301275,-86.1511688232421875,
487401265,-85.064300537109375,
487501255,-85.479766845703125,
487601245,-84.508880615234375,
487701235,-85.9941253662109375,
487801225,-86.373443603515625,
487901215,-83.6221160888671875,
488001205,-84.2020263671875,
488101195,-86.0874481201171875,
488201185,-86.2445068359375,
488301175,-85.8634185791015625,
488401165,-86.02490234375,
488501155,-86.5985565185546875,
488601145,-84.70343017578125,
488701135,-84.41607666015625,
488801125,-84.188323974609375,
488901115,-83.433380126953125,
489001105,-87.4395904541015625,
489101095,-82.881500244140625,
489201085,-84.2207183837890625,
489301075,-84.204315185546875,
489401065,-83.641632080078125,
489501055,-85.1182708740234375,
489601045,-84.5103912353515625,
489701035,-84.884368896484375,
489801025,-85.766754150390625,
489901015,-84.330078125,
490001005,-85.930389404296875,
490100995,-84.8125457763671875,
490200985,-85.453948974609375,
490300975,-84.140594482421875,
490400965,-84.723602294921875,
490500955,-82.84716796875,
490600945,-83.809051513671875,
490700935,-86.3159637451171875,
490800925,-83.97735595703125,
490900915,-86.4514617919921875,
491000905,-83.9627227783203125,
491100895,-85.515411376953125,
491200885,-84.1419219970703125,
491300875,-84.821563720703125,
491400865,-85.252960205078125,
491500855,-84.2824859619140625,
491600845,-85.9134368896484375,
491700835,-83.6441802978515625,
491800825,-85.3412017822265625,
491900815,-85.5709381103515625,
492000805,-84.331390380859375,
492100795,-84.6908416748046875,
492200785,-84.137237548828125,
492300775,-84.7794342041015625,
492400765,-85.545074462890625,
492500755,-85.5687103271484375,
492600745,-86.6158294677734375,
492700735,-84.101959228515625,
492800725,-86.41009521484375,
492900715,-84.2227935791015625,
493000705,-83.6056671142578125,
493100695,-83.543212890625,
493200685,-84.812225341796875,
493300675,-87.871856689453125,
493400665,-88.3667144775390625,
493500655,-82.99420166015625,
493600645,-88.432952880859375,
493700635,-84.018341064453125,
493800625,-83.34527587890625,
493900615,-86.6968841552734375,
494000605,-82.9069976806640625,
494100595,-87.1006317138671875,
494200585,-83.4636077880859375,
494300575,-85.2937164306640625,
494400565,-86.581451416015625,
494500555,-84.2326507568359375,
494600545,-85.3244476318359375,
494700535,-84.70391845703125,
494800525,-83.3355560302734375,
494900515,-84.547882080078125,
495000505,-83.8224334716796875,
495100495,-84.0064697265625,
495200485,-85.0524749755859375,
495300475,-84.6456146240234375,
495400465,-84.1439208984375,
495500455,-85.5205078125,
495600445,-85.1045379638671875,
495700435,-82.9856719970703125,
495800425,-86.781097412109375,
495900415,-85.031097412109375,
496000405,-83.445098876953125,
496100395,-84.5280914306640625,
496200385,-83.47283935546875,
496300375,-83.8035430908203125,
496400365,-85.44598388671875,
496500355,-85.0558624267578125,
496600345,-86.0372467041015625,
496700335,-86.25811767578125,
496800325,-84.005767822265625,
496900315,-85.9774932861328125,
497000305,-83.402435302734375,
497100295,-83.7413482666015625,
497200285,-83.83929443359375,
497300275,-83.637786865234375,
497400265,-84.2656097412109375,
497500255,-85.0573883056640625,
497600245,-83.9642333984375,
497700235,-85.467987060546875,
497800225,-84.7283782958984375,
497900215,-83.463470458984375,
498000205,-83.650177001953125,
498100195,-85.7000579833984375,
498200185,-84.40594482421875,
498300175,-85.2346954345703125,
498400165,-83.7670745849609375,
498500155,-85.361236572265625,
498600145,-85.68072509765625,
498700135,-82.9795684814453125,
498800125,-85.1743927001953125,
498900115,-85.306427001953125,
499000105,-84.25518798828125,
499100095,-83.5801544189453125,
499200085,-86.0987548828125,
499300075,-85.8460845947265625,
499400065,-86.21514892578125,
499500055,-84.6991424560546875,
499600045,-84.80096435546875,
499700035,-83.4103546142578125,
499800025,-84.295989990234375,
499900015,-83.763275146484375,
500000005,-82.9287567138671875,
500099995,-85.501434326171875,
500199985,-85.924774169921875,
500299975,-84.08575439453125,
500399965,-83.318878173828125,
500499955,-83.93658447265625,
500599945,-85.90728759765625,
500699935,-85.802398681640625,
500799925,-86.5401153564453125,
500899915,-85.058135986328125,
500999905,-85.3734283447265625,
501099895,-82.7592620849609375,
501199885,-83.3066558837890625,
501299875,-84.0938262939453125,
501399865,-83.787353515625,
501499855,-86.0843353271484375,
501599845,-84.3562774658203125,
501699835,-83.7364349365234375,
501799825,-84.7063446044921875,
501899815,-85.4859619140625,
501999805,-85.0951385498046875,
502099795,-84.2393035888671875,
502199785,-83.2711944580078125,
502299775,-82.97491455078125,
502399765,-83.624664306640625,
502499755,-85.2304840087890625,
502599745,-85.018646240234375,
502699735,-84.876617431640625,
502799725,-84.6403656005859375,
502899715,-84.8043365478515625,
502999705,-83.631134033203125,
503099695,-86.216217041015625,
503199685,-88.152374267578125,
503299675,-84.108734130859375,
503399665,-83.62457275390625,
503499655,-85.643096923828125,
503599645,-84.347015380859375,
503699635,-88.45196533203125,
503799625,-85.324615478515625,
503899615,-85.282012939453125,
503999605,-84.5872344970703125,
504099595,-83.6331634521484375,
504199585,-86.254730224609375,
504299575,-83.9316253662109375,
504399565,-84.26806640625,
504499555,-83.69769287109375,
504599545,-85.2810516357421875,
504699535,-84.1668701171875,
504799525,-84.55401611328125,
504899515,-85.13018798828125,
504999505,-84.845550537109375,
505099495,-84.5998382568359375,
505199485,-82.8354034423828125,
505299475,-84.872772216796875,
505399465,-86.2302703857421875,
505499455,-83.966339111328125,
505599445,-86.1866607666015625,
505699435,-84.1354827880859375,
505799425,-89.2270660400390625,
505899415,-83.876373291015625,
505999405,-84.003143310546875,
506099395,-84.8441009521484375,
506199385,-84.3467864990234375,
506299375,-83.4203338623046875,
506399365,-86.6964874267578125,
506499355,-84.9896697998046875,
506599345,-83.6270904541015625,
506699335,-83.979736328125,
506799325,-84.9825592041015625,
506899315,-83.47210693359375,
506999305,-85.4499359130859375,
507099295,-84.232666015625,
507199285,-84.3690643310546875,
507299275,-85.578887939453125,
507399265,-84.105316162109375,
507499255,-86.0016021728515625,
507599245,-85.699737548828125,
507699235,-85.73565673828125,
507799225,-84.255340576171875,
507899215,-86.0158538818359375,
507999205,-89.3072967529296875,
508099195,-84.9876708984375,
508199185,-85.742156982421875,
508299175,-85.174957275390625,
508399165,-86.1229095458984375,
508499155,-85.08319091796875,
508599145,-85.6550750732421875,
508699135,-83.2665863037109375,
508799125,-84.50799560546875,
508899115,-84.5193939208984375,
508999105,-84.5653839111328125,
509099095,-86.1209869384765625,
509199085,-84.5650787353515625,
509299075,-86.91046142578125,
509399065,-85.708892822265625,
509499055,-86.12664794921875,
509599045,-85.389892578125,
509699035,-84.41644287109375,
509799025,-84.237030029296875,
509899015,-84.114227294921875,
509999005,-84.45758056640625,
510098995,-85.7155303955078125,
510198985,-85.060638427734375,
510298975,-84.249755859375,
510398965,-83.621917724609375,
510498955,-87.527984619140625,
510598945,-83.9296875,
510698935,-84.505035400390625,
510798925,-85.127899169921875,
510898915,-84.9524383544921875,
510998905,-83.8329010009765625,
511098895,-85.4962615966796875,
511198885,-85.362030029296875,
511298875,-84.7399444580078125,
511398865,-84.2522125244140625,
511498855,-85.7515411376953125,
511598845,-85.402374267578125,
511698835,-84.3074951171875,
511798825,-83.49884033203125,
511898815,-85.0070953369140625,
511998805,-87.0532684326171875,
512098795,-83.991729736328125,
512198785,-85.59161376953125,
512298775,-84.853515625,
512398765,-86.5298004150390625,
512498755,-83.908905029296875,
512598745,-85.0787506103515625,
512698735,-88.37384033203125,
512798725,-86.1318511962890625,
512898715,-83.67425537109375,
512998705,-84.26519775390625,
513098695,-85.0868988037109375,
513198685,-83.2074127197265625,
513298675,-85.96942138671875,
513398665,-83.6073455810546875,
513498655,-84.38433837890625,
513598645,-86.59722900390625,
513698635,-84.581298828125,
513798625,-86.145843505859375,
513898615,-84.122711181640625,
513998605,-85.0741119384765625,
514098595,-83.595001220703125,
514198585,-83.4651031494140625,
514298575,-84.070953369140625,
514398565,-84.026275634765625,
514498555,-85.6012725830078125,
514598545,-84.3800048828125,
514698535,-86.4699859619140625,
514798525,-84.3862762451171875,
514898515,-84.6753997802734375,
514998505,-84.38323974609375,
515098495,-85.64495849609375,
515198485,-82.9639434814453125,
515298475,-85.39593505859375,
515398465,-85.141326904296875,
515498455,-82.6391754150390625,
515598445,-82.9485931396484375,
515698435,-86.3211669921875,
515798425,-83.4932098388671875,
515898415,-84.255767822265625,
515998405,-87.657379150390625,
516098395,-88.25360107421875,
516198385,-83.50091552734375,
516298375,-83.4506988525390625,
516398365,-83.3533172607421875,
516498355,-84.1877899169921875,
516598345,-83.7642974853515625,
516698335,-85.083709716796875,
516798325,-84.77496337890625,
516898315,-85.3269195556640625,
516998305,-84.13739013671875,
517098295,-83.5796051025390625,
517198285,-85.1452789306640625,
517298275,-83.816925048828125,
517398265,-85.188873291015625,
517498255,-83.3868865966796875,
517598245,-82.9068756103515625,
517698235,-86.287109375,
517798225,-83.309722900390625,
517898215,-84.9458160400390625,
517998205,-85.6349029541015625,
518098195,-85.1886749267578125,
518198185,-86.1857757568359375,
518298175,-84.3227386474609375,
518398165,-83.4441986083984375,
518498155,-85.9369964599609375,
518598145,-84.0846099853515625,
518698135,-86.30029296875,
518798125,-86.71868896484375,
518898115,-85.9596405029296875,
518998105,-83.3580169677734375,
519098095,-85.3539276123046875,
519198085,-85.12127685546875,
519298075,-83.6038360595703125,
519398065,-85.36370849609375,
519498055,-85.21063232421875,
519598045,-85.123199462890625,
519698035,-85.1719207763671875,
519798025,-84.7731475830078125,
519898015,-83.69970703125,
519998005,-84.3988494873046875,
520097995,-87.0758819580078125,
520197985,-84.483062744140625,
520297975,-84.4332733154296875,
520397965,-82.717529296875,
520497955,-84.71978759765625,
520597945,-84.404327392578125,
520697935,-84.898651123046875,
520797925,-85.3925933837890625,
520897915,-83.974853515625,
520997905,-83.4571075439453125,
521097895,-86.0677337646484375,
521197885,-85.658905029296875,
521297875,-85.153167724609375,
521397865,-83.882720947265625,
521497855,-85.5595245361328125,
521597845,-86.1499176025390625,
521697835,-85.52484130859375,
521797825,-85.1392669677734375,
521897815,-84.13433837890625,
521997805,-86.4315643310546875,
522097795,-86.8037872314453125,
522197785,-85.8071136474609375,
522297775,-85.4168853759765625,
522397765,-83.541961669921875,
522497755,-86.7903594970703125,
522597745,-83.24652099609375,
522697735,-83.2514495849609375,
522797725,-83.8301849365234375,
522897715,-83.1187591552734375,
522997705,-86.1022491455078125,
523097695,-84.7730865478515625,
523197685,-85.651580810546875,
523297675,-84.9591064453125,
523397665,-84.0724029541015625,
523497655,-83.940155029296875,
523597645,-85.2979888916015625,
523697635,-83.3939208984375,
523797625,-84.38433837890625,
523897615,-86.440216064453125,
523997605,-82.2403717041015625,
524097595,-84.5326080322265625,
524197585,-82.2498626708984375,
524297575,-84.045257568359375,
524397565,-82.2534332275390625,
524497555,-84.294464111328125,
524597545,-89.063446044921875,
524697535,-82.5350341796875,
524797525,-86.028717041015625,
524897515,-84.0244293212890625,
524997505,-84.4720306396484375,
525097495,-84.8614959716796875,
525197485,-88.007781982421875,
525297475,-85.1041412353515625,
525397465,-85.668060302734375,
525497455,-84.8007659912109375,
525597445,-85.4266510009765625,
525697435,-82.579559326171875,
525797425,-84.06036376953125,
525897415,-87.2354278564453125,
525997405,-83.7742462158203125,
526097395,-83.793792724609375,
526197385,-85.0293121337890625,
526297375,-84.921875,
526397365,-85.7322998046875,
526497355,-83.7561187744140625,
526597345,-83.684600830078125,
526697335,-83.1393585205078125,
526797325,-84.4754791259765625,
526897315,-83.64013671875,
526997305,-84.4665374755859375,
527097295,-83.69573974609375,
527197285,-85.797698974609375,
527297275,-84.2358856201171875,
527397265,-83.8036041259765625,
527497255,-85.97216796875,
527597245,-86.0450286865234375,
527697235,-84.03363037109375,
527797225,-83.7190399169921875,
527897215,-84.3620147705078125,
527997205,-86.2963409423828125,
528097195,-86.0018768310546875,
528197185,-86.0623779296875,
528297175,-85.3555145263671875,
528397165,-85.74365234375,
528497155,-83.5789031982421875,
528597145,-83.5265960693359375,
528697135,-85.9814453125,
528797125,-83.2543792724609375,
528897115,-83.236328125,
528997105,-84.25408935546875,
529097095,-85.3945465087890625,
529197085,-83.4608001708984375,
529297075,-85.1219024658203125,
529397065,-84.3038330078125,
529497055,-84.4261474609375,
529597045,-86.686553955078125,
529697035,-85.02105712890625,
529797025,-83.662109375,
529897015,-86.298370361328125,
529997005,-83.5827789306640625,
530096995,-85.8831024169921875,
530196985,-83.9759063720703125,
530296975,-84.4997406005859375,
530396965,-84.4303741455078125,
530496955,-84.6936798095703125,
530596945,-83.3801727294921875,
530696935,-84.40814208984375,
530796925,-84.621429443359375,
530896915,-87.7179412841796875,
530996905,-84.6595306396484375,
531096895,-84.6531219482421875,
531196885,-85.260101318359375,
531296875,-84.3700408935546875,
531396865,-84.76055908203125,
531496855,-85.4026336669921875,
531596845,-86.002166748046875,
531696835,-84.7833099365234375,
531796825,-84.1077423095703125,
531896815,-83.7188262939453125,
531996805,-85.7169647216796875,
532096795,-82.2911376953125,
532196785,-85.4330596923828125,
532296775,-84.8885650634765625,
532396765,-85.4103546142578125,
532496755,-83.99566650390625,
532596745,-83.981414794921875,
532696735,-89.9794158935546875,
532796725,-83.4637298583984375,
532896715,-83.9936676025390625,
532996705,-84.220977783203125,
533096695,-83.5363311767578125,
533196685,-84.548309326171875,
533296675,-86.1107940673828125,
533396665,-82.761383056640625,
533496655,-84.3558197021484375,
533596645,-83.944610595703125,
533696635,-85.9981536865234375,
533796625,-86.332977294921875,
533896615,-85.0343017578125,
533996605,-84.9983673095703125,
534096595,-84.100982666015625,
534196585,-84.1748046875,
534296575,-84.403228759765625,
534396565,-86.0860748291015625,
534496555,-86.68072509765625,
534596545,-84.558197021484375,
534696535,-84.8148956298828125,
534796525,-83.3740692138671875,
534896515,-87.1710205078125,
534996505,-85.1207122802734375,
535096495,-84.6544342041015625,
535196485,-85.794464111328125,
535296475,-84.7545928955078125,
535396465,-83.1628265380859375,
535496455,-83.8538055419921875,
535596445,-83.3050537109375,
535696435,-85.32861328125,
535796425,-84.887847900390625,
535896415,-85.2392578125,
535996405,-84.89373779296875,
536096395,-83.6529693603515625,
536196385,-84.974456787109375,
536296375,-83.90838623046875,
536396365,-83.395782470703125,
536496355,-84.58782958984375,
536596345,-86.5249786376953125,
536696335,-83.2615203857421875,
536796325,-84.8473968505859375,
536896315,-83.0254058837890625,
536996305,-86.166473388671875,
537096295,-84.612152099609375,
537196285,-84.7136077880859375,
537296275,-83.714080810546875,
537396265,-84.2323760986328125,
537496255,-84.0596923828125,
537596245,-86.43121337890625,
537696235,-85.804046630859375,
537796225,-84.50079345703125,
537896215,-83.902069091796875,
537996205,-85.3140106201171875,
538096195,-85.3728790283203125,
538196185,-84.9781646728515625,
538296175,-85.46282958984375,
538396165,-85.9619140625,
538496155,-85.4939727783203125,
538596145,-85.5556182861328125,
538696135,-84.8235321044921875,
538796125,-83.7593841552734375,
538896115,-86.0290374755859375,
538996105,-86.2582855224609375,
539096095,-83.9452972412109375,
539196085,-83.52276611328125,
539296075,-83.8722076416015625,
539396065,-85.1312103271484375,
539496055,-85.0623931884765625,
539596045,-84.5467529296875,
539696035,-86.53424072265625,
539796025,-84.926544189453125,
539896015,-83.7729949951171875,
539996005,-85.039154052734375,
540095995,-86.4293670654296875,
540195985,-83.737213134765625,
540295975,-84.076934814453125,
540395965,-87.415496826171875,
540495955,-83.7551727294921875,
540595945,-84.85986328125,
540695935,-84.830047607421875,
540795925,-84.1745452880859375,
540895915,-84.1746826171875,
540995905,-83.367919921875,
541095895,-88.345611572265625,
541195885,-83.5275726318359375,
541295875,-83.96551513671875,
541395865,-85.1402587890625,
541495855,-84.7866058349609375,
541595845,-84.5407562255859375,
541695835,-86.1367034912109375,
541795825,-85.5037994384765625,
541895815,-84.1699676513671875,
541995805,-86.338348388671875,
542095795,-87.0575103759765625,
542195785,-84.381683349609375,
542295775,-85.454742431640625,
542395765,-84.15740966796875,
542495755,-83.9220428466796875,
542595745,-84.68115234375,
542695735,-85.0202178955078125,
542795725,-84.299774169921875,
542895715,-86.4271087646484375,
542995705,-82.8743438720703125,
543095695,-85.772125244140625,
543195685,-83.99237060546875,
543295675,-85.4006195068359375,
543395665,-83.66253662109375,
543495655,-85.23675537109375,
543595645,-83.88824462890625,
543695635,-84.03936767578125,
543795625,-85.153900146484375,
543895615,-84.2051239013671875,
543995605,-85.1959381103515625,
544095595,-85.4891357421875,
544195585,-85.639190673828125,
544295575,-87.0063629150390625,
544395565,-83.609466552734375,
544495555,-84.3992156982421875,
544595545,-85.1425018310546875,
544695535,-84.9683380126953125,
544795525,-83.7978973388671875,
544895515,-84.162017822265625,
544995505,-83.7331390380859375,
545095495,-86.5778656005859375,
545195485,-85.51849365234375,
545295475,-84.252593994140625,
545395465,-84.3779296875,
545495455,-85.185760498046875,
545595445,-84.0129547119140625,
545695435,-86.553314208984375,
545795425,-84.70770263671875,
545895415,-85.14654541015625,
545995405,-83.2300567626953125,
546095395,-84.361083984375,
546195385,-84.3443450927734375,
546295375,-85.9970245361328125,
546395365,-84.936737060546875,
546495355,-86.1338043212890625,
546595345,-85.3021240234375,
546695335,-85.209075927734375,
546795325,-90.4595184326171875,
546895315,-85.0498504638671875,
546995305,-86.060577392578125,
547095295,-86.97332763671875,
547195285,-85.4306182861328125,
547295275,-84.9348602294921875,
547395265,-85.1690673828125,
547495255,-86.002105712890625,
547595245,-84.5737152099609375,
547695235,-84.7231292724609375,
547795225,-84.919097900390625,
547895215,-87.490020751953125,
547995205,-83.3396453857421875,
548095195,-84.737518310546875,
548195185,-85.945220947265625,
548295175,-86.5560150146484375,
548395165,-85.0548248291015625,
548495155,-83.8181610107421875,
548595145,-83.810791015625,
548695135,-86.0723419189453125,
548795125,-86.30267333984375,
548895115,-83.7218017578125,
548995105,-84.0642547607421875,
549095095,-85.795989990234375,
549195085,-84.634063720703125,
549295075,-86.230926513671875,
549395065,-86.093109130859375,
549495055,-86.419586181640625,
549595045,-85.6436767578125,
549695035,-84.98858642578125,
549795025,-84.47369384765625,
549895015,-87.7223358154296875,
549995005,-84.179962158203125,
550094995,-86.5946044921875,
550194985,-85.524658203125,
550294975,-86.2018890380859375,
550394965,-85.9236907958984375,
550494955,-85.4182586669921875,
550594945,-83.2119598388671875,
550694935,-86.780548095703125,
550794925,-84.9793243408203125,
550894915,-84.8036651611328125,
550994905,-86.4490203857421875,
551094895,-88.7392730712890625,
551194885,-85.2371826171875,
551294875,-84.930267333984375,
551394865,-86.0054779052734375,
551494855,-83.6053924560546875,
551594845,-85.5576324462890625,
551694835,-84.5624237060546875,
551794825,-84.1591033935546875,
551894815,-85.32391357421875,
551994805,-83.91595458984375,
552094795,-83.39923095703125,
552194785,-84.2732086181640625,
552294775,-84.623504638671875,
552394765,-86.5640106201171875,
552494755,-89.0786590576171875,
552594745,-85.081634521484375,
552694735,-85.7929229736328125,
552794725,-83.6793975830078125,
552894715,-85.5221405029296875,
552994705,-85.854339599609375,
553094695,-84.353607177734375,
553194685,-83.370391845703125,
553294675,-85.644378662109375,
553394665,-84.0157470703125,
553494655,-84.8539581298828125,
553594645,-83.9621734619140625,
553694635,-84.292755126953125,
553794625,-84.2527008056640625,
553894615,-84.3660125732421875,
553994605,-83.877532958984375,
554094595,-84.8276824951171875,
554194585,-84.7578582763671875,
554294575,-84.818267822265625,
554394565,-84.7705535888671875,
554494555,-85.144012451171875,
554594545,-86.14794921875,
554694535,-86.2662811279296875,
554794525,-84.72076416015625,
554894515,-83.44818115234375,
554994505,-84.6650543212890625,
555094495,-84.5636138916015625,
555194485,-84.0197906494140625,
555294475,-83.78662109375,
555394465,-83.3302001953125,
555494455,-84.706939697265625,
555594445,-87.0018157958984375,
555694435,-82.48394775390625,
555794425,-86.022308349609375,
555894415,-84.883270263671875,
555994405,-86.54803466796875,
556094395,-83.365478515625,
556194385,-83.5804290771484375,
556294375,-86.57781982421875,
556394365,-84.1334228515625,
556494355,-84.907867431640625,
556594345,-83.964508056640625,
556694335,-85.233673095703125,
556794325,-84.035400390625,
556894315,-84.6562042236328125,
556994305,-86.4163055419921875,
557094295,-84.9928741455078125,
557194285,-86.8631591796875,
557294275,-84.1773681640625,
557394265,-85.705352783203125,
557494255,-84.9449310302734375,
557594245,-85.34014892578125,
557694235,-84.5278778076171875,
557794225,-84.78125,
557894215,-85.8517303466796875,
557994205,-86.035186767578125,
558094195,-86.145599365234375,
558194185,-84.47332763671875,
558294175,-85.9302825927734375,
558394165,-83.20538330078125,
558494155,-85.1738433837890625,
558594145,-84.2678070068359375,
558694135,-83.0167388916015625,
558794125,-86.1719970703125,
558894115,-85.6463775634765625,
558994105,-85.5390625,
559094095,-82.9937591552734375,
559194085,-88.4472808837890625,
559294075,-84.0728302001953125,
559394065,-83.63262939453125,
559494055,-85.091033935546875,
559594045,-85.0020904541015625,
559694035,-86.1401824951171875,
559794025,-84.0687713623046875,
559894015,-85.4225311279296875,
559994005,-83.8563232421875,
560093995,-90.42138671875,
560193985,-83.870697021484375,
560293975,-84.492645263671875,
560393965,-84.254669189453125,
560493955,-84.7166595458984375,
560593945,-85.30224609375,
560693935,-85.4574432373046875,
560793925,-84.18621826171875,
560893915,-84.218475341796875,
560993905,-85.0106048583984375,
561093895,-84.1999969482421875,
561193885,-83.9232330322265625,
561293875,-83.117523193359375,
561393865,-83.4481201171875,
561493855,-84.8392181396484375,
561593845,-83.9062652587890625,
561693835,-85.620391845703125,
561793825,-86.670257568359375,
561893815,-83.3279876708984375,
561993805,-85.3346405029296875,
562093795,-84.8365631103515625,
562193785,-84.8665313720703125,
562293775,-85.6978302001953125,
562393765,-85.5603790283203125,
562493755,-86.9759063720703125,
562593745,-84.277984619140625,
562693735,-84.8220367431640625,
562793725,-85.17767333984375,
562893715,-84.5657806396484375,
562993705,-83.5186767578125,
563093695,-83.59002685546875,
563193685,-84.7127532958984375,
563293675,-85.39697265625,
563393665,-85.4227294921875,
563493655,-86.4908447265625,
563593645,-84.649078369140625,
563693635,-84.336883544921875,
563793625,-85.7920684814453125,
563893615,-83.4896392822265625,
563993605,-85.111480712890625,
564093595,-83.06732177734375,
564193585,-86.233673095703125,
564293575,-84.527557373046875,
564393565,-83.46636962890625,
564493555,-84.5909881591796875,
564593545,-84.5215301513671875,
564693535,-85.1980438232421875,
564793525,-85.7283935546875,
564893515,-86.0387115478515625,
564993505,-83.6860504150390625,
565093495,-86.35552978515625,
565193485,-85.7188873291015625,
565293475,-85.0267791748046875,
565393465,-86.534515380859375,
565493455,-84.9740142822265625,
565593445,-85.4927520751953125,
565693435,-86.8218536376953125,
565793425,-86.19317626953125,
565893415,-83.724853515625,
565993405,-85.559326171875,
566093395,-84.2833251953125,
566193385,-85.4424896240234375,
566293375,-83.8277587890625,
566393365,-84.633026123046875,
566493355,-83.815338134765625,
566593345,-84.1301116943359375,
566693335,-86.5545654296875,
566793325,-85.055999755859375,
566893315,-84.7555694580078125,
566993305,-82.878997802734375,
567093295,-88.3323211669921875,
567193285,-84.0885772705078125,
567293275,-85.664276123046875,
567393265,-85.34124755859375,
567493255,-83.692108154296875,
567593245,-84.2477874755859375,
567693235,-85.7062835693359375,
567793225,-84.8388671875,
567893215,-87.1285858154296875,
567993205,-87.4632110595703125,
568093195,-86.224456787109375,
568193185,-83.480499267578125,
568293175,-83.9612274169921875,
568393165,-83.8298797607421875,
568493155,-84.10919189453125,
568593145,-86.4878387451171875,
568693135,-84.2158966064453125,
568793125,-84.9398956298828125,
568893115,-85.4436187744140625,
568993105,-84.6072235107421875,
569093095,-82.323211669921875,
569193085,-84.360137939453125,
569293075,-85.2236480712890625,
569393065,-85.5476226806640625,
569493055,-85.1482086181640625,
569593045,-85.146392822265625,
569693035,-84.9496002197265625,
569793025,-85.83349609375,
569893015,-86.4357452392578125,
569993005,-84.084228515625,
570092995,-84.1266326904296875,
570192985,-82.92205810546875,
570292975,-85.8950653076171875,
570392965,-84.6281280517578125,
570492955,-84.5150146484375,
570592945,-83.730438232421875,
570692935,-84.1673431396484375,
570792925,-84.2333984375,
570892915,-84.553619384765625,
570992905,-84.613677978515625,
571092895,-84.8298492431640625,
571192885,-85.09112548828125,
571292875,-84.4865570068359375,
571392865,-86.41680908203125,
571492855,-83.762451171875,
571592845,-84.67755126953125,
571692835,-84.106414794921875,
571792825,-84.1547393798828125,
571892815,-84.3527374267578125,
571992805,-85.50701904296875,
572092795,-84.0907135009765625,
572192785,-84.274078369140625,
572292775,-83.6357269287109375,
572392765,-85.515716552734375,
572492755,-83.12835693359375,
572592745,-86.321380615234375,
572692735,-83.1779327392578125,
572792725,-84.3332977294921875,
572892715,-88.077392578125,
572992705,-85.1810302734375,
573092695,-85.7020111083984375,
573192685,-84.1240234375,
573292675,-85.5203857421875,
573392665,-84.3406524658203125,
